debugYC8HSA:debugD0EREL,11,1529947766717,"{""rt"": 501, ""hit"": false, ""color"": ""blue"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""red""}"
debugYC8HSA:debugD0EREL,12,1529947766802,"{""rt"": 85, ""hit"": false, ""color"": ""green"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""red""}"
debugYC8HSA:debugD0EREL,13,1529947766885,"{""rt"": 83, ""hit"": false, ""color"": ""blue"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""response"": ""red""}"
debugYC8HSA:debugD0EREL,14,1529947766969,"{""rt"": 84, ""hit"": false, ""color"": ""blue"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""red""}"
debugYC8HSA:debugD0EREL,15,1529947767053,"{""rt"": 83, ""hit"": true, ""color"": ""red"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""red""}"
debugYC8HSA:debugD0EREL,16,1529947767137,"{""rt"": 83, ""hit"": true, ""color"": ""red"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""SHIP"", ""response"": ""red""}"
debugYC8HSA:debugD0EREL,17,1529947767222,"{""rt"": 84, ""hit"": false, ""color"": ""green"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""MONKEY"", ""response"": ""red""}"
debugYC8HSA:debugD0EREL,18,1529947767306,"{""rt"": 84, ""hit"": false, ""color"": ""green"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""red""}"
debugYC8HSA:debugD0EREL,19,1529947767307,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugYC8HSA:debugD0EREL,20,1529947768478,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugYC8HSA:debugD0EREL,21,1529947784365,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugYC8HSA:debugD0EREL,22,1529947790433,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 6065, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugYC8HSA:debugD0EREL,23,1529947791013,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 579, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugYC8HSA:debugD0EREL,24,1529947791461,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 446, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugYC8HSA:debugD0EREL,25,1529947792454,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 991, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug7EKOPJ:debug9NHTXN,0,1529948010355,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debug7EKOPJ:debug9NHTXN,1,1529948020810,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 10451, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debug7EKOPJ:debug9NHTXN,2,1529948022288,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1476, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
